_id,Date,24K - Local Price/Sell,24K - Local Price/Buy,22K - Local Price/Sell,22K - Local Price/Buy,21K - Local Price/Sell,21K - Local Price/Buy,18K - Local Price/Sell,18K - Local Price/Buy,14K - Local Price/Sell,14K - Local Price/Buy,12K - Local Price/Sell,12K - Local Price/Buy,24K - Global Price,22K - Global Price,21K - Global Price,18K - Global Price,14K - Global Price,12K - Global Price,9K - Global Price,GC=F,EGP=X,Timestamp,Price
656cfbc718408a59a3302ad3,2022-11-09T00:00:00.000Z,1394,1401,1278,1284,1220,1226,1046,1051,813,817,697,701,1339,1227,1171,1004,780.84,669.28,501.97,,,,
656cfbc718408a59a3302ad4,2022-11-10T00:00:00.000Z,1398,1402,1281,1285,1223,1227,1048,1052,815,818,699,701,1378,1263,1206,1033,803.74,688.91,516.69,,,,
656cfbc718408a59a3302ad5,2022-11-11T00:00:00.000Z,1431,1435,1312,1316,1252,1256,1073,1077,835,837,715,718,1387,1271,1213,1040,808.95,693.38,520.04,,,,
656cfbc718408a59a3302ad6,2022-11-12T00:00:00.000Z,1446,1457,1325,1336,1265,1275,1084,1093,843,850,723,729,1387,1272,1214,1041,809.33,693.71,520.28,,,,
656cfbc718408a59a3302ad7,2022-11-13T00:00:00.000Z,1429,1440,1310,1320,1250,1260,1071,1080,833,840,714,720,1388,1273,1215,1041,809.92,694.21,520.66,,,,
656cfbc718408a59a3302ad8,2022-11-14T00:00:00.000Z,1438,1442,1318,1322,1258,1262,1078,1082,839,841,719,721,1395,1279,1221,1046,813.78,697.52,523.15,,,,
656cfbc718408a59a3302ad9,2022-11-15T00:00:00.000Z,1442,1449,1322,1328,1262,1268,1082,1087,841,845,721,725,1400,1283,1225,1050,816.5,699.86,524.89,,,,
656cfbc718408a59a3302ada,2022-11-16T00:00:00.000Z,1438,1445,1318,1324,1258,1264,1078,1083,839,843,719,722,1397,1281,1223,1048,815.05,698.61,523.96,,,,
656cfbc718408a59a3302adb,2022-11-17T00:00:00.000Z,1449,1454,1328,1333,1268,1272,1087,1090,845,848,725,727,1389,1273,1215,1042,810.2,694.45,520.84,,,,
656cfbc718408a59a3302adc,2022-11-18T00:00:00.000Z,1466,1471,1344,1348,1283,1287,1100,1103,855,858,733,735,1379,1264,1207,1034,804.49,689.56,517.17,,,,
656cfbc718408a59a3302add,2022-11-19T00:00:00.000Z,1475,1480,1349,1354,1290,1294,1106,1109,859,861,736,738,1384,1269,1211,1038,807.31,691.98,518.99,,,,
656cfbc718408a59a3302ade,2022-11-20T00:00:00.000Z,1472,1477,1349,1354,1288,1292,1104,1107,859,861,736,738,1387,1271,1213,1040,808.92,693.35,520.02,,,,
656cfbc718408a59a3302adf,2022-11-21T00:00:00.000Z,1491,1498,1367,1373,1305,1311,1119,1124,870,874,746,749,1372,1258,1201,1029,800.42,686.07,514.56,,,,
656cfbc718408a59a3302ae0,2022-11-22T00:00:00.000Z,1520,1527,1393,1400,1330,1336,1140,1145,887,891,760,763,1372,1258,1201,1029,800.39,686.04,514.54,,,,
656cfbc718408a59a3302ae1,2022-11-23T00:00:00.000Z,1549,1560,1420,1430,1355,1365,1161,1170,903,910,774,780,1383,1268,1210,1037,806.77,691.51,518.64,,,,
656cfbc718408a59a3302ae2,2022-11-24T00:00:00.000Z,1589,1600,1456,1467,1390,1400,1191,1200,927,933,794,800,1388,1273,1215,1041,809.79,694.11,520.58,,,,
656cfbc718408a59a3302ae3,2022-11-25T00:00:00.000Z,1629,1640,1493,1503,1425,1435,1221,1230,950,957,814,820,1388,1272,1215,1041,809.75,694.07,520.55,,,,
656cfbc718408a59a3302ae4,2022-11-26T00:00:00.000Z,1638,1649,1501,1512,1433,1443,1228,1237,955,962,819,825,1386,1270,1212,1039,808.22,692.75,519.57,,,,
656cfbc718408a59a3302ae5,2022-11-27T00:00:00.000Z,1669,1691,1530,1550,1460,1480,1251,1269,973,987,834,846,1389,1274,1216,1042,810.51,694.72,521.04,,,,
656cfbc718408a59a3302ae6,2022-11-28T00:00:00.000Z,1646,1691,1509,1550,1440,1480,1234,1269,960,987,823,846,1375,1261,1203,1032,802.29,687.67,515.76,,,,
656cfbc718408a59a3302ae7,2022-11-29T00:00:00.000Z,1651,1674,1514,1535,1445,1465,1239,1256,963,977,826,837,1381,1266,1209,1036,805.67,690.57,517.93,,,,
656cfbc718408a59a3302ae8,2022-11-30T00:00:00.000Z,1691,1703,1550,1561,1480,1490,1269,1277,987,993,846,851,1398,1282,1224,1049,815.7,699.17,524.38,,,,
656cfbc718408a59a3302ae9,2022-12-01T00:00:00.000Z,1746,1758,1601,1611,1528,1538,1310,1318,1019,1025,873,879,1425,1306,1246,1068,830.97,712.26,534.2,,,,
656cfbc718408a59a3302aea,2022-12-02T00:00:00.000Z,1806,1829,1655,1676,1580,1600,1354,1371,1053,1067,903,914,1422,1303,1244,1066,829.48,710.98,533.23,,,,
656cfbc718408a59a3302aeb,2022-12-03T00:00:00.000Z,1840,1863,1687,1708,1610,1630,1380,1397,1073,1087,920,931,1422,1303,1244,1066,829.48,710.98,533.23,,,,
656cfbc718408a59a3302aec,2022-12-04T00:00:00.000Z,1920,1966,1760,1802,1680,1720,1440,1474,1120,1147,960,983,1422,1303,1244,1066,829.48,710.98,533.23,,,,
656cfbc718408a59a3302aed,2022-12-05T00:00:00.000Z,2034,2091,1865,1917,1780,1830,1526,1569,1187,1220,1017,1046,1422,1303,1244,1066,829.48,710.98,533.23,,,,
656cfbc718408a59a3302aee,2022-12-06T00:00:00.000Z,1966,2023,1802,1854,1720,1770,1474,1517,1147,1180,983,1011,1402,1285,1227,1052,817.94,701.09,525.82,,,,
656cfbc718408a59a3302aef,2022-12-07T00:00:00.000Z,1920,1966,1760,1802,1680,1720,1440,1474,1120,1147,960,983,1420,1301,1242,1065,828.1,709.8,532.35,,,,
656cfbc718408a59a3302af0,2022-12-08T00:00:00.000Z,1840,1897,1687,1739,1610,1660,1380,1423,1073,1107,920,949,1417,1299,1240,1062,826.33,708.28,531.21,,,,
656cfbc718408a59a3302af1,2022-12-09T00:00:00.000Z,1886,1954,1729,1791,1650,1710,1414,1466,1100,1140,943,977,1425,1306,1247,1068,831,712.28,534.21,,,,
656cfbc718408a59a3302af2,2022-12-10T00:00:00.000Z,1886,1954,1729,1791,1650,1710,1414,1466,1100,1140,943,977,1421,1303,1243,1066,828.91,710.49,532.87,,,,
656cfbc718408a59a3302af3,2022-12-11T00:00:00.000Z,1886,1954,1729,1791,1650,1710,1414,1466,1100,1140,943,977,1423,1304,1245,1067,829.82,711.27,533.45,,,,
656cfbc718408a59a3302af4,2022-12-12T00:00:00.000Z,1886,1931,1729,1770,1650,1690,1414,1449,1100,1127,943,966,1412,1295,1236,1059,823.96,706.24,529.69,,,,
656cfbc718408a59a3302af5,2022-12-13T00:00:00.000Z,1874,1897,1718,1739,1640,1660,1406,1423,1093,1107,937,949,1436,1316,1256,1077,837.53,717.88,538.41,,,,
656cfbc718408a59a3302af6,2022-12-14T00:00:00.000Z,1897,1954,1739,1791,1660,1710,1423,1466,1107,1140,949,977,1438,1318,1259,1079,839,719.14,539.35,,,,
656cfbc718408a59a3302af7,2022-12-15T00:00:00.000Z,2114,2143,1938,1964,1850,1875,1586,1607,1233,1250,1057,1071,1412,1294,1235,1059,823.52,705.87,529.4,,,,
656cfbc718408a59a3302af8,2022-12-16T00:00:00.000Z,2091,2126,1917,1949,1830,1860,1569,1594,1220,1240,1046,1063,1423,1304,1245,1067,829.9,711.34,533.51,,,,
656cfbc718408a59a3302af9,2022-12-17T00:00:00.000Z,2000,2057,1833,1886,1750,1800,1500,1543,1167,1200,1000,1029,1422,1303,1244,1066,829.44,710.95,533.21,,,,
656cfbc718408a59a3302afa,2022-12-18T00:00:00.000Z,1943,2000,1781,1833,1700,1750,1457,1500,1133,1167,971,1000,1421,1303,1244,1066,829.01,710.58,532.93,,,,
656cfbc718408a59a3302afb,2022-12-19T00:00:00.000Z,1874,1897,1718,1739,1640,1660,1406,1423,1093,1107,937,949,1424,1306,1246,1068,830.96,712.25,534.19,,,,
656cfbc718408a59a3302afc,2022-12-20T00:00:00.000Z,1966,1989,1802,1823,1720,1740,1474,1491,1147,1160,983,994,1443,1323,1263,1082,841.88,721.61,541.21,,,,
656cfbc718408a59a3302afd,2022-12-21T00:00:00.000Z,1989,2034,1823,1865,1740,1780,1491,1526,1160,1187,994,1017,1447,1326,1266,1085,843.91,723.35,542.51,,,,
656cfbc718408a59a3302afe,2022-12-22T00:00:00.000Z,1966,2000,1802,1833,1720,1750,1474,1500,1147,1167,983,1000,1420,1301,1242,1065,828.22,709.9,532.42,,,,
656cfbc718408a59a3302aff,2022-12-23T00:00:00.000Z,1920,1954,1760,1791,1680,1710,1440,1466,1120,1140,960,977,1430,1311,1251,1073,834.2,715.03,536.27,,,,
656cfbc718408a59a3302b00,2022-12-24T00:00:00.000Z,1886,1920,1729,1760,1650,1680,1414,1440,1100,1120,943,960,1425,1306,1247,1069,831.21,712.46,534.35,,,,
656cfbc718408a59a3302b01,2022-12-25T00:00:00.000Z,1863,1897,1708,1739,1630,1660,1397,1423,1087,1107,931,949,1425,1306,1247,1069,831.21,712.46,534.35,,,,
656cfbc718408a59a3302b02,2022-12-26T00:00:00.000Z,1749,1783,1603,1634,1530,1560,1311,1337,1020,1040,874,891,1430,1311,1251,1073,834.18,715.01,536.26,,,,
656cfbc718408a59a3302b03,2022-12-27T00:00:00.000Z,1800,1834,1650,1681,1575,1605,1350,1376,1050,1070,900,917,1441,1321,1261,1081,840.74,720.63,540.47,,,,
656cfbc718408a59a3302b04,2022-12-28T00:00:00.000Z,1766,1789,1619,1640,1545,1565,1324,1341,1030,1043,883,894,1438,1318,1258,1078,838.77,718.94,539.21,,,,
656cfbc718408a59a3302b05,2022-12-29T00:00:00.000Z,1829,1851,1676,1697,1600,1620,1371,1389,1067,1080,914,926,1449,1328,1268,1087,845.31,724.55,543.41,,,,
656cfbc718408a59a3302b06,2022-12-30T00:00:00.000Z,1886,1920,1729,1760,1650,1680,1414,1440,1100,1120,943,960,1451,1330,1270,1089,846.66,725.7,544.28,,,,
656cfbc718408a59a3302b07,2022-12-31T00:00:00.000Z,1886,1920,1729,1760,1650,1680,1414,1440,1100,1120,943,960,1450,1329,1269,1088,845.85,725.01,543.76,,,,
656cfbc718408a59a3302b08,2023-01-01T00:00:00.000Z,1886,1920,1729,1760,1650,1680,1414,1440,1100,1120,943,960,1450,1329,1269,1088,845.85,725.01,543.76,,,,
656cfbc718408a59a3302b09,2023-01-02T00:00:00.000Z,1869,1914,1713,1755,1635,1675,1401,1436,1090,1117,934,957,1451,1330,1270,1088,846.32,725.42,544.06,,,,
656cfbc718408a59a3302b0a,2023-01-03T00:00:00.000Z,1880,1891,1723,1734,1645,1655,1410,1419,1097,1103,940,946,1465,1343,1282,1099,854.78,732.67,549.5,,,,
656cfbc718408a59a3302b0b,2023-01-04T00:00:00.000Z,1954,1989,1791,1823,1710,1740,1466,1491,1140,1160,977,994,1576,1444,1379,1182,919.1,787.79,590.85,,,,
656cfbc718408a59a3302b0c,2023-01-05T00:00:00.000Z,1966,2011,1802,1844,1720,1760,1474,1509,1147,1173,983,1006,1600,1467,1400,1200,933.54,800.17,600.13,,,,
656cfbc718408a59a3302b0d,2023-01-06T00:00:00.000Z,1989,2034,1823,1865,1740,1780,1491,1526,1160,1187,994,1017,1629,1494,1426,1222,950.54,814.75,611.06,,,,
656cfbc718408a59a3302b0e,2023-01-07T00:00:00.000Z,2034,2069,1865,1896,1780,1810,1526,1551,1187,1207,1017,1034,1630,1494,1426,1222,950.76,814.93,611.2,,,,
656cfbc718408a59a3302b0f,2023-01-08T00:00:00.000Z,2023,2057,1854,1886,1770,1800,1517,1543,1180,1200,1011,1029,1642,1505,1437,1231,957.79,820.96,615.72,,,,
656cfbc718408a59a3302b10,2023-01-09T00:00:00.000Z,1960,1994,1797,1828,1715,1745,1470,1496,1143,1163,980,997,1661,1523,1454,1246,969.08,830.64,622.98,,,,
656cfbc718408a59a3302b11,2023-01-09T00:00:00.000Z,1960,1994,1797,1828,1715,1745,1470,1496,1143,1163,980,997,1661,1523,1454,1246,969.03,830.59,622.95,,,,
656cfbc718408a59a3302b12,2023-01-10T00:00:00.000Z,1943,1966,1781,1802,1700,1720,1457,1474,1133,1147,971,983,1667,1528,1459,1250,972.52,833.59,625.19,,,,
656cfbc718408a59a3302b13,2023-01-11T00:00:00.000Z,2057,2091,1886,1917,1800,1830,1543,1569,1200,1220,1029,1046,1793,1644,1569,1345,1046,896.73,672.55,,,,
656cfbc718408a59a3302b14,2023-01-12T00:00:00.000Z,2080,2103,1907,1928,1820,1840,1560,1577,1213,1227,1040,1051,1801,1651,1576,1351,1051,900.58,675.44,,,,
656cfbc718408a59a3302b15,2023-01-13T00:00:00.000Z,2080,2114,1907,1938,1820,1850,1560,1586,1213,1233,1040,1057,1826,1674,1598,1369,1065,912.93,684.7,,,,
656cfbc718408a59a3302b16,2023-01-14T00:00:00.000Z,2069,2103,1896,1928,1810,1840,1551,1577,1207,1227,1034,1051,1823,1671,1595,1367,1063,911.37,683.53,,,,
656cfbc718408a59a3302b17,2023-01-15T00:00:00.000Z,2057,2080,1886,1907,1800,1820,1543,1560,1200,1213,1029,1040,1823,1671,1595,1367,1063,911.37,683.53,,,,
656cfbc718408a59a3302b18,2023-01-16T00:00:00.000Z,2000,2023,1833,1854,1750,1770,1500,1517,1167,1180,1000,1011,1828,1675,1599,1371,1066,913.88,685.41,,,,
656cfbc718408a59a3302b19,2023-01-17T00:00:00.000Z,2023,2046,1854,1875,1770,1790,1517,1534,1180,1193,1011,1023,1812,1661,1586,1359,1057,906.06,679.55,,,,
656cfbc718408a59a3302b1a,2023-01-18T00:00:00.000Z,2034,2057,1865,1886,1780,1800,1526,1543,1187,1200,1017,1029,1823,1671,1595,1367,1063,911.5,683.62,,,,
656cfbc718408a59a3302b1b,2023-01-19T00:00:00.000Z,1989,2023,1823,1854,1740,1770,1491,1517,1160,1180,994,1011,1841,1688,1611,1381,1074,920.45,690.34,,,,
656cfbc718408a59a3302b1c,2023-01-20T00:00:00.000Z,2017,2040,1849,1870,1765,1785,1513,1530,1177,1190,1009,1020,1849,1695,1618,1387,1079,924.51,693.39,,,,
656cfbc718408a59a3302b1d,2023-01-21T00:00:00.000Z,2011,2034,1844,1865,1760,1780,1509,1526,1173,1187,1006,1017,1845,1692,1615,1384,1076,922.69,692.02,,,,
656cfbc718408a59a3302b1e,2023-01-22T00:00:00.000Z,2011,2034,1844,1865,1760,1780,1509,1526,1173,1187,1006,1017,1845,1692,1615,1384,1076,922.69,692.02,,,,
656cfbc718408a59a3302b1f,2023-01-23T00:00:00.000Z,2017,2029,1849,1860,1765,1775,1513,1521,1177,1183,1009,1014,1842,1689,1612,1382,1075,921.19,690.9,,,,
656cfbc718408a59a3302b20,2023-01-24T00:00:00.000Z,2017,2029,1849,1860,1765,1775,1513,1521,1177,1183,1009,1014,1845,1691,1615,1384,1076,922.57,691.93,,,,
656cfbc718408a59a3302b21,2023-01-25T00:00:00.000Z,1994,2006,1828,1839,1745,1755,1496,1504,1163,1170,997,1003,1858,1703,1626,1393,1084,928.96,696.72,,,,
656cfbc718408a59a3302b22,2023-01-26T00:00:00.000Z,1994,2006,1828,1839,1745,1755,1496,1504,1163,1170,997,1003,1857,1702,1625,1393,1083,928.36,696.27,,,,
656cfbc718408a59a3302b23,2023-01-27T00:00:00.000Z,1994,2006,1828,1839,1745,1755,1496,1504,1163,1170,997,1003,1850,1696,1619,1387,1079,924.98,693.74,,,,
656cfbc718408a59a3302b24,2023-01-28T00:00:00.000Z,2000,2011,1833,1844,1750,1760,1500,1509,1167,1173,1000,1006,1853,1698,1621,1390,1081,926.34,694.76,,,,
656cfbc718408a59a3302b25,2023-01-29T00:00:00.000Z,2000,2011,1833,1844,1750,1760,1500,1509,1167,1173,1000,1006,1853,1698,1621,1390,1081,926.34,694.76,,,,
656cfbc718408a59a3302b26,2023-01-30T00:00:00.000Z,1960,1983,1797,1818,1715,1735,1470,1487,1143,1157,980,991,1862,1707,1630,1397,1086,931.19,698.39,,,,
656cfbc718408a59a3302b27,2023-01-31T00:00:00.000Z,1931,1954,1770,1791,1690,1710,1449,1466,1127,1140,966,977,1869,1713,1635,1401,1090,934.28,700.71,,,,
656cfbc718408a59a3302b28,2023-02-01T00:00:00.000Z,1977,1989,1812,1823,1730,1740,1483,1491,1153,1160,989,994,1873,1717,1639,1405,1092,936.4,702.3,,,,
656cfbc718408a59a3302b29,2023-02-02T00:00:00.000Z,1989,2011,1823,1844,1740,1760,1491,1509,1160,1173,994,1006,1894,1736,1657,1421,1105,947.11,710.34,,,,
656cfbc718408a59a3302b2a,2023-02-03T00:00:00.000Z,1966,1989,1802,1823,1720,1740,1474,1491,1147,1160,983,994,1832,1680,1603,1374,1069,916.14,687.11,,,,
656cfbc718408a59a3302b2b,2023-02-04T00:00:00.000Z,1931,1954,1770,1791,1690,1710,1449,1466,1127,1140,966,977,1810,1659,1583,1357,1056,904.8,678.6,,,,
656cfbc718408a59a3302b2c,2023-02-05T00:00:00.000Z,1943,1954,1781,1791,1700,1710,1457,1466,1133,1140,971,977,1810,1659,1583,1357,1056,904.8,678.6,,,,
656cfbc718408a59a3302b2d,2023-02-06T00:00:00.000Z,1949,1960,1786,1797,1705,1715,1461,1470,1137,1143,974,980,1829,1677,1600,1372,1067,914.49,685.87,,,,
656cfbc718408a59a3302b2e,2023-02-07T00:00:00.000Z,1943,1954,1781,1791,1700,1710,1457,1466,1133,1140,971,977,1823,1671,1595,1367,1063,911.53,683.65,,,,
656cfbc718408a59a3302b2f,2023-02-08T00:00:00.000Z,1954,1966,1791,1802,1710,1720,1466,1474,1140,1147,977,983,1830,1677,1601,1372,1067,914.95,686.22,,,,
656cfbc718408a59a3302b30,2023-02-09T00:00:00.000Z,1966,1977,1802,1812,1720,1730,1474,1483,1147,1153,983,989,1843,1690,1613,1383,1075,921.75,691.31,,,,
656cfbc718408a59a3302b31,2023-02-10T00:00:00.000Z,1960,1971,1797,1807,1715,1725,1470,1479,1143,1150,980,986,1823,1671,1595,1367,1063,911.45,683.59,,,,
656cfbc718408a59a3302b32,2023-02-11T00:00:00.000Z,1949,1960,1786,1797,1705,1715,1461,1470,1137,1143,974,980,1826,1674,1598,1370,1065,913.07,684.8,,,,
656cfbc718408a59a3302b33,2023-02-12T00:00:00.000Z,1949,1960,1786,1797,1705,1715,1461,1470,1137,1143,974,980,1826,1674,1598,1370,1065,913.07,684.8,,,,
656cfbc718408a59a3302b34,2023-02-13T00:00:00.000Z,1949,1960,1786,1797,1705,1715,1461,1470,1137,1143,974,980,1825,1673,1597,1369,1065,912.54,684.41,,,,
656cfbc718408a59a3302b35,2023-02-14T00:00:00.000Z,1943,1954,1781,1791,1700,1710,1457,1466,1133,1140,971,977,1825,1673,1597,1369,1065,912.55,684.41,,,,
656cfbc718408a59a3302b36,2023-02-15T00:00:00.000Z,1931,1943,1770,1781,1690,1700,1449,1457,1127,1133,966,971,1806,1656,1581,1355,1054,903.2,677.4,,,,
656cfbc718408a59a3302b37,2023-02-16T00:00:00.000Z,1920,1931,1760,1770,1680,1690,1440,1449,1120,1127,960,966,1801,1651,1576,1350,1050,900.27,675.21,,,,
656cfbc718408a59a3302b38,2023-02-17T00:00:00.000Z,1914,1926,1755,1765,1675,1685,1436,1444,1117,1123,957,963,1797,1648,1573,1348,1048,898.68,674.01,,,,
656cfbc718408a59a3302b39,2023-02-18T00:00:00.000Z,1920,1931,1760,1770,1680,1690,1440,1449,1120,1127,960,966,1806,1656,1581,1355,1054,903.17,677.38,,,,
656cfbc718408a59a3302b3a,2023-02-19T00:00:00.000Z,1920,1931,1760,1770,1680,1690,1440,1449,1120,1127,960,966,1806,1656,1581,1355,1054,903.17,677.38,,,,
656cfbc718408a59a3302b3b,2023-02-22T00:00:00.000Z,1922,1929,1762,1768,1682,1688,1442,1447,1121,1125,961,965,1810,1659,1584,1357,1056,904.87,678.65,,,,
656cfbc718408a59a3302b3c,2023-02-23T00:00:00.000Z,1914,1926,1755,1765,1675,1685,1436,1444,1117,1123,957,963,1797,1647,1572,1348,1048,898.4,673.8,,,,
656cfbc718408a59a3302b3d,2023-02-25T00:00:00.000Z,1909,1920,1750,1760,1670,1680,1431,1440,1113,1120,954,960,1779,1630,1556,1334,1037,889.26,666.95,,,,
656cfbc718408a59a3302b3e,2023-02-26T00:00:00.000Z,1909,1920,1750,1760,1670,1680,1431,1440,1113,1120,954,960,1779,1630,1556,1334,1037,889.26,666.95,,,,
656cfbc718408a59a3302b3f,2023-02-27T00:00:00.000Z,1909,1915,1750,1756,1670,1676,1431,1437,1113,1117,954,958,1785,1636,1562,1338,1041,892.28,669.21,,,,
656cfbc718408a59a3302b40,2023-02-28T00:00:00.000Z,1909,1915,1750,1756,1670,1676,1431,1437,1113,1117,954,958,1786,1637,1563,1339,1042,892.98,669.74,,,,
656cfbc718408a59a3302b41,2023-03-01T00:00:00.000Z,1920,1943,1760,1781,1680,1700,1440,1457,1120,1133,960,971,1813,1662,1586,1360,1058,906.46,679.85,,,,
656cfbc718408a59a3302b42,2023-03-02T00:00:00.000Z,1989,2023,1823,1854,1740,1770,1491,1517,1160,1180,994,1011,1813,1662,1586,1360,1058,906.43,679.83,,,,
656cfbc718408a59a3302b43,2023-03-03T00:00:00.000Z,2023,2046,1854,1875,1770,1790,1517,1534,1180,1193,1011,1023,1827,1674,1598,1370,1066,913.33,685,,,,
656cfbc718408a59a3302b44,2023-03-04T00:00:00.000Z,2069,2091,1896,1917,1810,1830,1551,1569,1207,1220,1034,1046,1835,1682,1606,1376,1070,917.48,688.11,,,,
656cfbc718408a59a3302b45,2023-03-05T00:00:00.000Z,2080,2103,1907,1928,1820,1840,1560,1577,1213,1227,1040,1051,1835,1682,1606,1376,1070,917.48,688.11,,,,
656cfbc718408a59a3302b46,2023-03-06T00:00:00.000Z,2091,2114,1917,1938,1830,1850,1569,1586,1220,1233,1046,1057,1830,1678,1601,1373,1068,915.08,686.32,,,,
656cfbc718408a59a3302b47,2023-03-07T00:00:00.000Z,2086,2097,1912,1922,1825,1835,1564,1573,1217,1223,1043,1049,1818,1667,1591,1364,1061,909.05,681.79,,,,
656cfbc718408a59a3302b48,2023-03-08T00:00:00.000Z,2057,2080,1886,1907,1800,1820,1543,1560,1200,1213,1029,1040,1803,1653,1578,1352,1052,901.56,676.17,,,,
656cfbc718408a59a3302b49,2023-03-09T00:00:00.000Z,2114,2137,1938,1959,1850,1870,1586,1603,1233,1247,1057,1069,1808,1658,1582,1356,1055,904.18,678.14,,,,
656cfbc718408a59a3302b4a,2023-03-10T00:00:00.000Z,2097,2109,1922,1933,1835,1845,1573,1581,1223,1230,1049,1054,1824,1672,1596,1368,1064,911.77,683.83,,,,
656cfbc718408a59a3302b4b,2023-03-11T00:00:00.000Z,2114,2126,1938,1949,1850,1860,1586,1594,1233,1240,1057,1063,1848,1694,1617,1386,1078,924,693.01,,,,
656cfbc718408a59a3302b4c,2023-03-12T00:00:00.000Z,2114,2126,1938,1949,1850,1860,1586,1594,1233,1240,1057,1063,1848,1694,1617,1386,1078,924,693.01,,,,
656cfbc718408a59a3302b4d,2023-03-13T00:00:00.000Z,2149,2171,1970,1990,1880,1900,1611,1629,1253,1267,1074,1086,1882,1725,1647,1412,1098,941.04,705.78,,,,
656cfbc718408a59a3302b4e,2023-03-14T00:00:00.000Z,2177,2189,1996,2006,1905,1915,1633,1641,1270,1277,1089,1094,1894,1736,1657,1420,1105,946.8,710.1,,,,
656cfbc718408a59a3302b4f,2023-03-15T00:00:00.000Z,2183,2206,2001,2022,1910,1930,1637,1654,1273,1287,1091,1103,1908,1749,1669,1431,1113,953.81,715.36,,,,
656cfbc718408a59a3302b50,2023-03-16T00:00:00.000Z,2189,2211,2006,2027,1915,1935,1641,1659,1277,1290,1094,1106,1915,1755,1676,1436,1117,957.44,718.08,,,,
656cfbc718408a59a3302b51,2023-03-17T00:00:00.000Z,2217,2240,2032,2053,1940,1960,1663,1680,1293,1307,1109,1120,1918,1758,1678,1438,1119,958.89,719.17,,,,
656cfbc718408a59a3302b52,2023-03-18T00:00:00.000Z,2354,2400,2158,2200,2060,2100,1766,1800,1373,1400,1177,1200,1951,1788,1707,1463,1138,975.25,731.44,,,,
656cfbc718408a59a3302b53,2023-03-19T00:00:00.000Z,2343,2400,2148,2200,2050,2100,1757,1800,1367,1400,1171,1200,1951,1788,1707,1463,1138,975.25,731.44,,,,
656cfbc718408a59a3302b54,2023-03-20T00:00:00.000Z,2354,2377,2158,2179,2060,2080,1766,1783,1373,1387,1177,1189,1972,1808,1726,1479,1151,986.18,739.64,,,,
656cfbc718408a59a3302b55,2023-03-21T00:00:00.000Z,2246,2280,2059,2090,1965,1995,1684,1710,1310,1330,1123,1140,1956,1793,1712,1467,1141,977.98,733.49,,,,
656cfbc718408a59a3302b56,2023-03-22T00:00:00.000Z,2269,2291,2080,2100,1985,2005,1701,1719,1323,1337,1134,1146,1932,1771,1691,1449,1127,966.04,724.53,,,,
656cfbc718408a59a3302b57,2023-03-23T00:00:00.000Z,2303,2314,2111,2121,2015,2025,1727,1736,1343,1350,1151,1157,1967,1803,1721,1475,1147,983.3,737.48,,,,
656cfbc718408a59a3302b58,2023-03-25T00:00:00.000Z,2286,2309,2095,2116,2000,2020,1714,1731,1333,1347,1143,1154,1963,1799,1717,1472,1145,981.29,735.97,,,,
656cfbc718408a59a3302b59,2023-03-26T00:00:00.000Z,2286,2320,2095,2127,2000,2030,1714,1740,1333,1353,1143,1160,1963,1799,1717,1472,1145,981.29,735.97,,,,
656cfbc718408a59a3302b5a,2023-03-27T00:00:00.000Z,2263,2297,2074,2106,1980,2010,1697,1723,1320,1340,1131,1149,1943,1781,1700,1457,1133,971.36,728.52,,,,
656cfbc718408a59a3302b5b,2023-03-28T00:00:00.000Z,2354,2389,2158,2190,2060,2090,1766,1791,1373,1393,1177,1194,1947,1785,1704,1460,1136,973.45,730.09,,,,
656cfbc718408a59a3302b5c,2023-03-29T00:00:00.000Z,2377,2423,2179,2221,2080,2120,1783,1817,1387,1413,1189,1211,1955,1792,1710,1466,1140,977.25,732.94,,,,
656cfbc718408a59a3302b5d,2023-03-30T00:00:00.000Z,2423,2457,2221,2252,2120,2150,1817,1843,1413,1433,1211,1229,1957,1794,1712,1468,1142,978.51,733.89,,,,
656cfbc718408a59a3302b5e,2023-03-31T00:00:00.000Z,2491,2526,2284,2315,2180,2210,1869,1894,1453,1473,1246,1263,1963,1799,1717,1472,1145,981.34,736.01,,,,
656cfbc718408a59a3302b5f,2023-04-02T00:00:00.000Z,2446,2491,2242,2284,2140,2180,1834,1869,1427,1453,1223,1246,1946,1784,1703,1460,1135,973.01,729.76,,,,
656cfbc718408a59a3302b60,2023-04-03T00:00:00.000Z,2434,2457,2231,2252,2130,2150,1826,1843,1420,1433,1217,1229,1960,1797,1715,1470,1143,980.07,735.06,,,,
656cfbc718408a59a3302b61,2023-04-04T00:00:00.000Z,2423,2457,2221,2252,2120,2150,1817,1843,1413,1433,1211,1229,1969,1805,1723,1477,1149,984.61,738.46,,,,
656cfbc718408a59a3302b62,2023-04-05T00:00:00.000Z,2497,2520,2289,2310,2185,2205,1873,1890,1457,1470,1249,1260,2011,1844,1760,1509,1173,1006,754.28,,,,
656cfbc718408a59a3302b63,2023-04-06T00:00:00.000Z,2480,2503,2273,2294,2170,2190,1860,1877,1447,1460,1240,1251,2006,1839,1755,1504,1170,1003,752.22,,,,
656cfbc718408a59a3302b64,2023-04-07T00:00:00.000Z,2451,2474,2247,2268,2145,2165,1839,1856,1430,1443,1226,1237,1996,1829,1746,1497,1164,997.8,748.35,,,,
